"date","tweet","sentiment","saham"
"2018-01-04","DAILY INFORMATION @UOBKHPremiere 04 Januari 2018 #MarketReview #TradingProfitdiUOBKHP 1. Indeks Rabu melemah -87.76 poin ditutup pada level 6251.48 2. Melemahnya indeks terutama disebabkan aksi jual pada saham seperti BMRI, BBRI, BBCA, BBNI, TLKM, ASII, UNTR, HMSP dll","netral","bbri"
"2018-01-04","Saham pilihan berdasarkan Simulasi Saham peringkat 3 http://emiten.co.idolehUserSemokgondrong:BBRI,BMRI,BBTN,INAF,MPPA,NIKL,TLKM.Wanttoseemorestrategy?Pleasevisithttps://emiten.co.id","netral","bbri"
"2018-01-04","Lowongan PT Indofood CBP Sukses Makmur Tbk - Recruitment For Fresh Graduate MT Program Noodles Division ICBP... https://fb.me/Jq8LigRB","netral","icbp"
"2018-01-04","Lowongan PT Indofood CBP Sukses Makmur Tbk - Recruitment For Fresh Graduate MT Program Noodles Division ICBP... https://fb.me/4xT09utKR","netral","icbp"
"2018-01-04","#IHSGToday @UOBKHPremiere 1. Aspek teknikal, indeks diperkirakan bergerak netral atau sideways 2. Range indekshari ini diperkirakanberada di 6160-6340 BUY / SELL: BUY ICBP at 9100 TP 10000 BUY BRMS at 69 TP 75 #TradingProfitdiUOBKHP","netral","icbp"
"2018-01-04","Berita Hari Ini : Strategi Minuman ICBP, Target Laba PTPP https://goo.gl/Qew4vH","netral","icbp"
"2018-01-04","#EmitenNews Per 31 Desember 2017, Asahi Group Holdings Ltd lepas kepemilikan sahamnya di perusahaan joint venture dgn Indofood CBP Sukses Makmur Tbk (ICBP)","netral","icbp"
"2018-01-04","2. Adro. 3. Bmri wsbp hmsp untr. S bbni tlkm","netral","tlkm"
"2018-01-04","#Saham #IDX:TLKM 04 Januari 2018 15:35 | 4.220 (-10/-0,24%) | Open:4.230 | Pergerakkan:4.190 - 4.250 | http://ihsg-idx.com","netral","tlkm"
"2018-01-04","#Saham #IDX:TLKM 04 Januari 2018 09:30 | 4.210 (-20/-0,47%) | Open:4.230 | Pergerakkan:4.190 - 4.230 | http://ihsg-idx.com","netral","tlkm"
"2018-01-04","DAILY INFORMATION @UOBKHPremiere 04 Januari 2018 #MarketReview #TradingProfitdiUOBKHP 1. Indeks Rabu melemah -87.76 poin ditutup pada level 6251.48 2. Melemahnya indeks terutama disebabkan aksi jual pada saham seperti BMRI, BBRI, BBCA, BBNI, TLKM, ASII, UNTR, HMSP dll","netral","tlkm"
"2018-01-04","Saham pilihan berdasarkan Simulasi Saham peringkat 3 http://emiten.co.idolehUserSemokgondrong:BBRI,BMRI,BBTN,INAF,MPPA,NIKL,TLKM.Wanttoseemorestrategy?Pleasevisithttps://emiten.co.id","netral","tlkm"
"2018-01-04","2. Adro. 3. Bmri wsbp hmsp untr. S bbni tlkm","netral","bmri"
"2018-01-04","The Mighty MA20 and The Magic of Candle. Perhatikan posisi IHSG BBRI BMRI dan BBNI thd MA20 sebagai support.... https://fb.me/CYEaZHia","netral","bmri"
"2018-01-04","Leading Movers: HMSP, BBCA, ASII, BMRI, GGRM. Lagging Movers: BBRI, UNVR, MABA, TPIA, INAF. #MarketReview","netral","bmri"
"2018-01-04","Investor asing mencatatkan net buy di pasar reguler sebesar Rp137.7miliar. Net buy terbesar di pasar reguler pada saham BMRI, BBCA, SMGR. #MarketReview","netral","bmri"
"2018-01-04","DAILY INFORMATION @UOBKHPremiere 04 Januari 2018 #MarketReview #TradingProfitdiUOBKHP 1. Indeks Rabu melemah -87.76 poin ditutup pada level 6251.48 2. Melemahnya indeks terutama disebabkan aksi jual pada saham seperti BMRI, BBRI, BBCA, BBNI, TLKM, ASII, UNTR, HMSP dll","netral","bmri"
"2018-01-04","Saham pilihan berdasarkan Simulasi Saham peringkat 3 http://emiten.co.idolehUserSemokgondrong:BBRI,BMRI,BBTN,INAF,MPPA,NIKL,TLKM.Wanttoseemorestrategy?Pleasevisithttps://emiten.co.id","netral","bmri"
"2018-01-04","Terbebani Saham TPIA & UNVR, JII Turun Tipis di Akhir Sesi I http://bit.ly/2CQwJAK","netral","unvr"
"2018-01-04","Leading Movers: HMSP, BBCA, ASII, BMRI, GGRM. Lagging Movers: BBRI, UNVR, MABA, TPIA, INAF. #MarketReview","netral","unvr"
"2018-01-04","Terbebani Saham TPIA & UNVR, JII Turun Tipis di Akhir Sesi I https://goo.gl/fb/vXJwU9#bursaindeks","netral","unvr"
"2018-01-04","#MarketReview #Saham TOP loser by change: INAF (-Rp700), UNVR (-Rp600), SILO (-Rp325), MABA (-Rp250), dan NIKL (-Rp250)","netral","unvr"
"2018-01-04","#kafein sesi1 market sempat mencoba menguat tapi tekanan para #BBRI dan mungkin juga pada #Unvr membuat idx masih tergerus hingga sore","netral","unvr"
"2018-01-05","Investment news; Finance sector IDR1,129.41 B (0.21%) BBRI:IDR3,590(1.13%) BMRI:IDR7,825(0.00%) BBNI:IDR9,300(-1.06%) BBCA:IDR22,250(0.11%)","netral","bbri"
"2018-01-05","Saham pilihan berdasarkan Strategi saham dengan pendekatan Value Investor : TLKM, BBRI, HMSP, BBCA, BMRI Want to see more strategy? Please visit https://emiten.co.id","netral","bbri"
"2018-01-05","Saham pilihan berdasarkan Strategi saham dengan pendekatan Value Investor : TLKM, BBRI, HMSP, BBCA, BMRI Want to see more strategy? Please visit [url] https://emiten.co.id[/url]","netral","bbri"
"2018-01-05","Saham PT Telkom Indonesia (TLKM) ditutup Rp 4.280 pada Bursa Efek Indonesia di http://bit.ly/2rCUXao#TelkomUpdate","netral","tlkm"
"2018-01-05","#Saham #IDX:TLKM 05 Januari 2018 11:30 | 4.220 | Open:4.220 | Pergerakkan:4.200 - 4.250 | http://ihsg-idx.com","netral","tlkm"
"2018-01-05","#Saham #IDX:TLKM 05 Januari 2018 16:05 | 4.280 (+60/1,42%) | Open:4.220 | Pergerakkan:4.200 - 4.280 | http://ihsg-idx.com","netral","tlkm"
"2018-01-05","#Saham #IDX:TLKM 05 Januari 2018 09:59 | 4.230 (+10/0,24%) | Open:4.220 | Pergerakkan:4.200 - 4.250 | http://ihsg-idx.com","netral","tlkm"
"2018-01-05","#Saham #IDX:TLKM 04 Januari 2018 16:14 | 4.220 (-10/-0,24%) | Open:4.230 | Pergerakkan:4.190 - 4.250 | http://ihsg-idx.com","netral","tlkm"
"2018-01-05","Saham pilihan berdasarkan Strategi saham dengan pendekatan Value Investor : TLKM, BBRI, HMSP, BBCA, BMRI Want to see more strategy? Please visit https://emiten.co.id","netral","tlkm"
"2018-01-05","Saham pilihan berdasarkan Strategi saham dengan pendekatan Value Investor : TLKM, BBRI, HMSP, BBCA, BMRI Want to see more strategy? Please visit [url] https://emiten.co.id[/url]","netral","tlkm"
"2018-01-05","TLKM Akumulasi Beli pada area level 4190 – 4240, dengan target harga secara bertahap di level 4350, 4520 dan 4750 #BOTEWS #saham #IHSG","netral","tlkm"
"2018-01-05","Investment news; Finance sector IDR1,129.41 B (0.21%) BBRI:IDR3,590(1.13%) BMRI:IDR7,825(0.00%) BBNI:IDR9,300(-1.06%) BBCA:IDR22,250(0.11%)","netral","bmri"
"2018-01-05","Investor asing mencatatkan net buy di pasar reguler sebesar Rp362.2miliar. Net buy terbesar di pasar reguler pada saham BMRI, BBCA, ADRO. #MarketReview","netral","bmri"
"2018-01-05","Saham pilihan berdasarkan Strategi saham dengan pendekatan Value Investor : TLKM, BBRI, HMSP, BBCA, BMRI Want to see more strategy? Please visit https://emiten.co.id","netral","bmri"
"2018-01-05","Saham pilihan berdasarkan Strategi saham dengan pendekatan Value Investor : TLKM, BBRI, HMSP, BBCA, BMRI Want to see more strategy? Please visit [url] https://emiten.co.id[/url]","netral","bmri"
"2018-01-05","#MarketReview #Saham TOP gainer by change: UNTR (+Rp1,425), ITMG (+Rp975), GGRM (+Rp775), UNVR (+Rp600), dan LPPF (+Rp425)","netral","unvr"
"2018-01-05","Jika pilih saham dengan ROE tinggi, tapi karena trennya turun ... setelah beli diharga tertentu, harga saham terus turun buat apa ya? Jangan contohkan UNVR yg sedang uptrend.","negatif","unvr"
"2018-01-06","#Saham #IDX:TLKM 05 Januari 2018 16:14 | 4.280 (+60/1,42%) | Open:4.220 | Pergerakkan:4.200 - 4.280 | http://ihsg-idx.com","netral","tlkm"
"2018-01-07","Sp 8/1. 1.gjtl wton wsbp wika totl hmsp bwpt pgas mcor brms bumi lppf adro jsmr antm medc doid giaa pwon. 2. bnga rals. 3.bolt bbri tlkm. + silo","netral","bbri"
"2018-01-07","Saham hebat Januari 2017 BBRI BBNI BMRI BBCA BBTN INDY INKP UNVR","netral","bbri"
"2018-01-07","#kafein Yesterday Crossing: - BBCA @21951 ~ 136.94B(F vsF) - BBRI @3519 ~ 124.56 B (F vs F) - BBNI @9334 ~ 100.08 B (F vs F)","netral","bbri"
"2018-01-07","Lowongan PT Indofood CBP Sukses Makmur Tbk - Recruitment For Fresh Graduate MT Program Noodles Division ICBP... https://fb.me/DA6NKCg4","netral","icbp"
"2018-01-07","Lowongan PT Indofood CBP Sukses Makmur Tbk - Recruitment For Fresh Graduate MT Program Noodles Division ICBP... https://fb.me/D5GHrbbG","netral","icbp"
"2018-01-07","Lowongan PT Indofood CBP Sukses Makmur Tbk - Recruitment For Fresh Graduate MT Program Noodles Division ICBP... https://fb.me/8Poq8Zro5","netral","icbp"
"2018-01-07","Sp 8/1. 1.gjtl wton wsbp wika totl hmsp bwpt pgas mcor brms bumi lppf adro jsmr antm medc doid giaa pwon. 2. bnga rals. 3.bolt bbri tlkm. + silo","netral","tlkm"
"2018-01-07","Investment news; Telkom, market price TLKM IDR4,280 (1.42%) P/E: 18.81 P/BV: 4.67 EV/EBITDA: 7.39 ROA: 11.19","netral","tlkm"
"2018-01-07","Saham hebat Januari 2017 BBRI BBNI BMRI BBCA BBTN INDY INKP UNVR","netral","bmri"
"2018-01-07","#ISAT=Ibadah Syukur Awal Tahun #7jan2018ahad #RumahOmaOlin #MerahManyala @ West Java https://instagram.com/p/Bdpf79aDeC9/","netral","isat"
"2018-01-07","Saham hebat Januari 2017 BBRI BBNI BMRI BBCA BBTN INDY INKP UNVR","netral","unvr"
"2018-01-08","Harga #Saham BBRI Ditargetkan di 3.800 | Investor Daily: http://id.beritasatu.com/marketandcorporatenews/harga-saham-bbri-ditargetkan-di-3800/170354#.WlNuC6hyPjc.twitter","netral","bbri"
"2018-01-08","Bagaimana Perkembangan Saham Bank Rakyat Indonesia sejak IPO https://pusatis.com/investasi-saham/sektor/financekeuangan/saham-bank-rakyat-indonesia-bbri/","netral","bbri"
"2018-01-08","BBRI: Trading Buy, Trading Range Rp 3540-Rp 3680, Entry Rp 3590, take Profit Rp 3680, RSI berada dalam area netral. #DailyNewsValbury","netral","bbri"
"2018-01-08","#MarketReview #Saham TOP loser by change: NIKL (-Rp1,100), CPIN (-Rp310), ICBP (-Rp275), GEMS (-Rp250), dan BYAN (-Rp250)","netral","icbp"
"2018-01-08","Sinarmas Sekuritas: Rekomendasi Saham ASII, ICBP, SMRA & JSMR http://kontakbpp.spruz.com/blog.htm?a=&nid=DF71FDDC-1C2E-4390-A059-7A52001321AF","netral","icbp"
"2018-01-08","#Saham #IDX:TLKM 08 Januari 2018 11:59 | 4.270 (-10/-0,23%) | Open:4.250 | Pergerakkan:4.250 - 4.280 | http://ihsg-idx.com","netral","tlkm"
"2018-01-08","TLKM: Trading Buy, Trading Range Rp 4230-Rp 4390, Entry Rp 4280, take Profit Rp 4390, RSI berada dalam area oversold. #DailyNewsValbury","netral","tlkm"
"2018-01-08","My Blog: Indonesia > Stock Picks for Today (Januari 9, 2018): JSMR.JK, ADRO.JK, PPRO.JK, PPRE.JK, MEDC.JK, AKRA.JK, BMRI.JK, ICBP.JK, PGAS.JK, LPCK.JK, INKP.JK, RALS.JK, WSBP.JK http://howtofindthemoney.com/2018/01/indonesia-stock-picks-for-today-januari-9-2018-jsmr-jk-adro-jk-ppro-jk-ppre-jk-medc-jk-akra-jk-bmri-jk-icbp-jk-pgas-jk-lpck-jk-inkp-jk-rals-jk-wsbp-jk.html","netral","bmri"
"2018-01-08","Sp 9/1. 1.bnli wsbp adhi wskt wika ptpp pgas untr asri pwon lpkr ssia ppro sril excl isat. 2.bmri hrta. 3.roti rals","netral","bmri"
"2018-01-08","#MarketReview #Saham TOP gainer by change: ITMG (+Rp1,900), JECC (+Rp475), UNVR (+Rp400), AALI (+Rp350), dan ISAT (+Rp325)","netral","isat"
"2018-01-08","#MarketReview #Saham TOP gainer by change: ITMG (+Rp1,900), JECC (+Rp475), UNVR (+Rp400), AALI (+Rp350), dan ISAT (+Rp325)","netral","unvr"
"2018-01-08","Jakarta Islamic Index Menguat Pada Sesi I, UNVR & UNTR Jadi Penopang http://bit.ly/2D7m6dh","netral","unvr"
"2018-01-08","BBCA & UNVR Topang IHSG Pada Sesi I, 4 Saham Melejit 34% http://bit.ly/2ElgyLB","netral","unvr"
"2018-01-09","Leading Movers: HMSP, BBCA, CASA, MABA, ISAT. Lagging Movers: UNVR, GGRM, TLKM, ASII, BBRI. #MarketReview","netral","bbri"
"2018-01-09","Top foreign net buy: ADRO, BBCA, UNTR, ITMG, PTPP. Top foreign net sell: BUMI, SCMA, BBRI, BBNI, PGAS. #DailyReport","netral","bbri"
"2018-01-09","#kafein #ASING membukukan NET BUYING setara +449M, pada saham :: #BBCA +141M, #BCAP +70M, #PTPP +59M, #BBTN +57M, #ADRO, #BMRI +56M, #UNTR +54M dan #ICBP +51M, tapi NET SELL pada saham #TLKM -68M.","netral","icbp"
"2018-01-09","ICBP.JK berpeluang melemah, area sos di level 8,875 sampai 9,275. Area buy back jika break level 9,450 dan target pelemahan ke level 8,350 sampai 8,525.","netral","icbp"
"2018-01-09","ICBP: Trading Buy, Trading Range Rp 8825-Rp 9225, Entry Rp 9000, take Profit Rp 9225, RSI berada dalam area overbought. #DailyNewsValbury","netral","icbp"
"2018-01-09","ICBP Akumulasi Beli pada area level 8875 – 9000, dengan target harga secara bertahap di level 9150 dan 9275 #BOTEWS #saham #IHSG","netral","icbp"
"2018-01-09","#kafein #ASING membukukan NET BUYING setara +449M, pada saham :: #BBCA +141M, #BCAP +70M, #PTPP +59M, #BBTN +57M, #ADRO, #BMRI +56M, #UNTR +54M dan #ICBP +51M, tapi NET SELL pada saham #TLKM -68M.","netral","tlkm"
"2018-01-09","Leading Movers: HMSP, BBCA, CASA, MABA, ISAT. Lagging Movers: UNVR, GGRM, TLKM, ASII, BBRI. #MarketReview","netral","tlkm"
"2018-01-09","#Saham #IDX:TLKM 09 Januari 2018 15:40 | 4.200 (-60/-1,41%) | Open:4.240 | Pergerakkan:4.190 - 4.240 | http://ihsg-idx.com","netral","tlkm"
"2018-01-09","#Saham #IDX:TLKM 09 Januari 2018 09:30 | 4.220 (-40/-0,94%) | Open:4.240 | Pergerakkan:4.210 - 4.240 | http://ihsg-idx.com","netral","tlkm"
"2018-01-09","#kafein #ASING membukukan NET BUYING setara +449M, pada saham :: #BBCA +141M, #BCAP +70M, #PTPP +59M, #BBTN +57M, #ADRO, #BMRI +56M, #UNTR +54M dan #ICBP +51M, tapi NET SELL pada saham #TLKM -68M.","netral","bmri"
"2018-01-09","#MarketReview #Saham TOP gainer by change: ISAT (+Rp300), ITMG (+Rp300), AALI (+Rp225), SMGR (+Rp200), dan UNTR (+Rp200)","netral","isat"
"2018-01-09","UNVR & ASII Tekan IHSG di Akhir Sesi I, Saham KARW Turun 16,96% http://bit.ly/2Eoii6O","netral","unvr"
"2018-01-09","UNVR & ASII Tekan IHSG di Akhir Sesi I, Saham KARW Turun 16,96% http://dlvr.it/Q9S6s1","netral","unvr"
"2018-01-09","@mover_shakers Sore, sy punya saham bjtm di 705. S&R? Entry lvl utk unvr dan asii? Makasih","netral","unvr"
"2018-01-09","#MarketReview #Saham TOP loser by change: GGRM (-Rp3,200), UNVR (-Rp900), MKPI (-Rp750), BLTZ (-Rp700), dan SUPR (-Rp550)","netral","unvr"
"2018-01-09","UNVR Loyo, Indeks Syariah Balik Zona Negatif Padahal, sempat menyentuh level tertinggi ---> https://goo.gl/3XhHUAhttps://fb.me/9sIkjgtzF","netral","unvr"
"2018-01-09","Leading Movers: HMSP, BBCA, CASA, MABA, ISAT. Lagging Movers: UNVR, GGRM, TLKM, ASII, BBRI. #MarketReview","netral","unvr"
"2018-01-10","Gpi baby pau","negatif","bbri"
"2018-01-10","Hbd adik ku,, maafn kka mu ini yg tlat ngucapin pibesday panjang umur,,sehat selalu,,d bbrin rezeki,,... https://fb.me/2qqM4sKRv","positif","bbri"
"2018-01-10","BINAARTHA SEKURITAS: Hari Ini Rekomendasikan Saham AKRA, BNGA, GGRM, JSMR, SSMS, TLKM http://bit.ly/2DgzwDx","netral","tlkm"
"2018-01-10","#Saham #IDX:TLKM 10 Januari 2018 15:15 | 4.190 (-10/-0,24%) | Open:4.200 | Pergerakkan:4.180 - 4.250 | http://ihsg-idx.com","netral","tlkm"
"2018-01-10","#Saham #IDX:TLKM 10 Januari 2018 09:19 | 4.220 (+20/0,48%) | Open:4.200 | Pergerakkan:4.200 - 4.230 | http://ihsg-idx.com","netral","tlkm"
"2018-01-10","My Blog: Indonesia > Stock Picks for Today (Januari 11, 2018): LSIP.JK, AKRA.JK, ADRO.JK, PGAS.JK, KBLI.JK, WSKT.JK, MEDC.JK, ICBP.JK, WEGE.JK, PPRO.JK, MBAP.JK, JPFA.JK, BMRI.JK, JSMR.JK, ERAA.JK http://howtofindthemoney.com/2018/01/indonesia-stock-picks-for-today-januari-11-2018-lsip-jk-akra-jk-adro-jk-pgas-jk-kbli-jk-wskt-jk-medc-jk-icbp-jk-wege-jk-ppro-jk-mbap-jk-jpfa-jk-bmri-jk-jsmr-jk-eraa-jk.html","netral","bmri"
"2018-01-10","Jir korban BMRI kumpul","negatif","bmri"
"2018-01-10","#MarketReview #Saham TOP gainer by change: GGRM (+Rp1,400), UNTR (+Rp1,000), UNVR (+Rp700), BLTZ (+Rp700), dan RDTX (+Rp700)","netral","unvr"
"2018-01-11","Lagi2 Bank menunjukan debutnya. BMRI hit new record high. Saat ini sektor perbankan masih leading diantara sektor2 lainnya. Sementara ini BBRI dan BBNI sdg melalukan koreksi. Watch!!!","netral","bbri"
"2018-01-11","BBRI itu selalu mengagetkan diakhir","negatif","bbri"
"2018-01-11","Top foreign net buy: BMRI, UNTR, BBTN, ADRO, BBCA. Top foreign net sell: BBNI, BBRI, TLKM, SCMA, JSMR. #DailyReport","netral","bbri"
"2018-01-11","Telkom (TLKM) Targetkan Pertumbuhan Pendapatan 2018 Tembus Dua Digit http://bit.ly/2Ez3baJ","netral","tlkm"
"2018-01-11","Jakarta Islamic Index Melemah Tipis, Tertekan TLKM & TPIA http://bit.ly/2ExCK5b","netral","tlkm"
"2018-01-11","#Saham #IDX:TLKM 11 Januari 2018 14:44 | 4.170 (-20/-0,48%) | Open:4.200 | Pergerakkan:4.150 - 4.200 | http://ihsg-idx.com","netral","tlkm"
"2018-01-11","Leading Movers: BMRI, BBCA, BYAN, ISAT, MABA. Lagging Movers: CASA, RMBA, TLKM, TPIA, ASII. #MarketReview","netral","tlkm"
"2018-01-11","Investor asing mencatatkan net buy Rp 236 miliar di pasar reguler, dengan net buy terbesar pada saham BMRI, BBCA, dan TLKM. #MarketReview","netral","tlkm"
"2018-01-11","#Saham #IDX:TLKM 11 Januari 2018 11:44 | 4.180 (-10/-0,24%) | Open:4.200 | Pergerakkan:4.170 - 4.200 | http://ihsg-idx.com","netral","tlkm"
"2018-01-11","Pergantian pemain: Masuk: $smgr Keluar: $myor, $ptsn Bertahan: $indf, $tlkm #portfolio","negatif","tlkm"
"2018-01-11","TLKM: Trading Buy, Trading Range Rp 4160-Rp 4230, Entry Rp 4190, take Profit Rp 4230, RSI berada dalam area oversold. #DailyNewsValbury","netral","tlkm"
